C13-label-1	410810.12	214736.45	133816.97	237927.81	458995.03	404408.47	770267.5	474215.88	371009.75	53648.32	101853.81	539209.25	70300.34	213058.17	213908.08	410120.12	651316.75	336010.03	228960.05	295895.72	230964.08	166256.67	97865.78	491185.28	440319.91	127344.02	147896.92	818826.81	501055.78	147119.52	1814536.62	345986.28	275738.09	939678.19	310044.84	622129.44	1482724.88
C13-label-2	63511.96	19495.74	24696.78	22077.76	40020.25	62848.26	181089.3	115101.31	58457.14	5521.92	6885.58	128256.97	4788.84	50467.48	17250.08	61628.2	96778.19	74200.71	13781.58	71092.7	37970.86	33418.1	5169.75	106965.34	68820.7	12849.01	24835.14	167992.95	78672.04	17103.44	279660.09	44591	21562.15	204230.38	51852.14	99910.81	299911.28
C13-label-3	0	0	0	0	5017.65	3803.51	6732.17	0	4785.55	0	0	4919.95	0	0	0	0	4968.98	3671.61	3620.51	7229.19	0	0	0	5353.78	3820.81	0	0	5517.86	3663.28	0	21276.61	0	0	5545.22	3571.58	0	8393.61
C13-label-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3677.76	0	0	0	0	0	0	0	0
C13-label-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3180.74	0	0	0	0	0	0	0	0	0	4764.13	0	0	0	0	0	0
C13-label-8	3722.98	6475.77	0	0	3836.32	4178.82	6608.98	12017.62	5647.27	4132.75	0	9046.92	4217.09	0	0	4505.87	3970.68	6719.31	3454.61	4495.06	5438.59	4335.53	4728.88	6272.45	5141.79	7065.97	4024.61	7787.81	33292.07	6273.15	29504.87	16294.42	5621.29	22983.63	5579.68	7177.66	14187.21
C13-label-9	101238.16	105901.23	87556.22	100109.91	132071.94	147711	147378.3	182094.62	120837.47	112606.48	99888.98	125607.35	110163.04	123788.12	133141.62	137781.36	152815	116679.96	141950.23	124585.34	147601.11	146420.47	115735.43	203498.64	158896.83	127986.19	122456.68	135569.33	0	101325.59	422714.78	270484.47	144631.91	283585.59	143083.3	243302.17	186085.56
C13-label-10	500093.75	591052.06	558631.94	562896.44	782246.31	735185.69	813334.19	989656.44	718815.31	628376.31	592748.56	771951.69	576208.44	730826.81	723695.94	900402.5	941566.31	759674.5	672972.44	710129	807613.31	784584.06	667073.5	1171526.62	911268.31	718958.94	708748.25	834059.5	2345254.75	747956.31	2306886.25	1691363	1011504.19	2040139.12	902512.06	1305338.88	1004307.5
																																					
Alanine	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	86011.2	77489.41	106956.77	125387.71	281941.12	216448	183549.77	133820.86	73778.24	116751.82	119997.81	137998.39	169762.52	214659.17	100670.98	83338.91	157577.3	176185.25	223458.05	186447.02	229209.64	172158.61	89829.59	160049.59	114204.65	200002.3	152522.86	205337.83	72442.27	160603.08	275733.03	129186.76	164562.38	182691.88	138486.98	245287.42	304642.16
C13-label-1	40462.33	36219.15	51801.68	16253.02	66275.29	27669.02	12132.23	41129.96	30142.22	44197.94	27953.5	23312.8	28910.81	31218.11	29527.85	44229.52	49114.88	17706.7	26458.32	32288.21	14233.2	25152.78	28344.11	29825.59	29107.6	34660	16690.47	29202.07	50029.58	44554.16	17091.06	35117.65	44642.02	49489.67	24860.03	19997.72	13495.98
C13-label-2	23975.12	0	0	12452.7	14987.95	13133.92	13127.45	4898.93	10615.1	5043.66	9670.62	6315.38	5349.31	0	0	0	8724.23	9207.17	0	10703.07	10297.61	6284.16	17750.02	8755.21	0	0	0	0	12850.43	10573.95	13220.71	0	0	11365.33	19979.69	0	9818.39
C13-label-3	735300.19	657528.69	684654.75	602880.94	782256.81	630031.56	557363	690543.44	672085.06	630111.44	562957.56	615185.44	666382.31	625416	663439.25	637962.31	730179.31	680545.56	649172.06	732713.19	540638.5	648600.25	592264.88	681859.69	645334.56	662158.69	573648.94	605877.75	731196.19	741660.44	578915.25	698631	592870.06	616188.5	677831.94	640041.5	607698.62
																																					
alpha-ketoglutarate	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	88918.77	134041.52	127817.96	140532.36	171565	144213.86	251630.62	102454.25	132512.88	124144.31	162049.36	155717.34	149648.61	308648.88	84431.59	155560.86	131695.72	194338.92	163864.12	149341.97	261656.27	122589.53	147938.47	137628.12	154538.44	166054.55	155765.23	327411.16	86434.18	121930.56	134191.59	83406.97	162899.92	100229.15	86790.76	115223.71	106369.21
C13-label-1	3953	0	0	4827.76	5729.05	0	11248.92	0	0	0	3585.94	0	0	5485.3	0	0	5624.74	0	0	4900.18	0	0	0	4760.65	6357.92	10139.57	4797.9	9438.27	5130.9	0	0	0	4421.65	0	0	0	5042.82
C13-label-2	96661.51	0	0	0	97971.35	70685.28	0	0	0	0	0	94808.84	104806.12	0	0	88314.12	92195.16	0	0	0	0	0	101927.72	97084.73	0	118047.28	107707.25	0	81773.96	61775.36	0	0	37793.59	0	94187.93	0	0
C13-label-3	0	0	4795.39	0	0	4104.36	0	9062.98	0	0	5151.95	0	0	0	0	0	0	0	0	6153.94	0	0	4424.11	0	0	7758.26	0	0	0	0	0	0	0	0	0	0	0
C13-label-4	32769.05	22466.05	44430	40291.54	49631.68	54742.94	57601.58	0	55240.2	50892.38	61241.09	40037.37	56454.9	48570.05	47559.47	43107.39	36195.18	43057.4	35399.23	37204.75	42472.34	33873.48	43630.17	41504.01	50630.16	39409.99	51811.59	46367.05	49140.69	48973.14	55765.43	63353.56	36113.95	74761.38	57209.62	65597.46	29221.65
C13-label-5	796736.94	607803.44	703184	609747.12	630587.06	815497.69	732206.69	765873.69	673875.19	647733.06	726783.81	691974	665441.94	687081.69	684894.94	642566.56	640031.94	648861.94	681253.62	587282.69	728413	787965.69	729318.75	679815.94	675148.94	637669.62	752384.56	710878.75	818934.81	766076.5	731082.69	887601.19	684651.06	932844.81	817664.81	691937.62	729152.19
																																					
AMP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	420655.53	215431.44	314617.56	209712.77	376616.75	343853.5	412961.28	309544.97	395578.72	117004.88	203965.5	642282.56	175784.73	315211.22	345571.59	242784.08	1061462.88	421309.72	308238.78	307693.34	337150.53	260662.64	209312.61	341690.34	436466.59	237910.38	230950.12	1003803.19	297648.03	239603.98	2970742.25	373919.66	315986.66	1163801.62	253224.62	596020.31	1382705.38
C13-label-1	50563.93	6632.31	25439.25	16873.99	42921.22	36558.75	41679.16	20548.23	46578.89	9654.87	18752.26	67304.9	11493.2	32225.26	25380.42	30500.38	112025.37	48087	37600.82	0	41049.19	18134.21	21292.86	27428.72	56602.93	15332.74	25326.14	97419.4	25041.49	29401.69	299175.38	29943.32	19525.76	134741.77	17731.15	52652.46	148901.33
C13-label-2	0	0	0	0	3832.68	0	2936.71	0	3192.35	0	0	4408.94	0	2955.17	0	3237.4	7701.26	0	2716.57	0	3200.51	0	0	3382.24	3321.35	0	0	12043.49	0	3154.57	54738.41	0	0	14522.87	0	0	20327.19
C13-label-3	0	0	2922.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3413.14	0	0	0	0	0	0	0	0	0	0	0
C13-label-8	0	0	0	0	0	0	3118.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3330.69	0	0	0	0	0	0
C13-label-9	40007.76	44173.48	22947.74	30678.07	0	27690.44	25809.46	26880.28	43499.22	24622.79	20953.57	41698.61	36554.36	40471.86	38850.88	41919.59	29877.54	27678.74	37497.73	33356.43	27463.93	33713.48	35977.39	30410.48	31282.79	47008.77	39871.29	21105.81	31277.63	28634.81	46265.83	29203.49	33590.23	29288.8	43958.96	49141.43	20032.29
C13-label-10	178485.77	183391.11	190352.33	188541.8	199722.73	168096.91	179188.36	217163.42	192457.69	196761.92	213658.98	196630.2	206163.25	200555.52	208886.44	187906.12	232653.58	192357.52	184310.52	183317.05	198007.58	198281.58	212240.69	185346.44	191389.8	183337.81	198632.38	209624.92	246860.86	208672.64	268440.66	239912.44	190048.42	272279.41	199097.92	195781.67	196218.27
																																					
Arginine	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	0	0	18788.12	25975.1	49280.83	22558.29	99648.71	0	5861.81	24579.09	35839.57	21766.41	14244.3	119503.99	5923.79	4970.63	10612.55	21860.04	46302.93	27934.31	114004.06	0	22607.91	44549.19	22492.53	36571.68	17884.04	112219.75	0	0	8630.41	0	0	0	0	21037.35	0
C13-label-5	0	0	0	4008.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-6	15120.15	14799.86	12192.66	11762.32	18097.81	18107.81	14719.58	6462.71	10361.86	16069.44	18340.66	0	2979.88	14860.17	5280.65	4668.25	14678.53	4736.19	26560.71	12867.5	26716.15	25171.4	14566.37	7567.73	3221.49	24374.98	6068.45	23142.18	19689.53	11317.79	19678.73	10243.2	7942.09	10304.13	11897.61	6974.54	24150.47
																																					
Asparagine	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	951451.25	911933.25	1333269	1193200.88	1921231.38	1786069	2126809.75	878846.19	781102.44	1172524.62	1079473.88	1212417.62	1695426.12	2372428.25	893739.25	737400.31	1058634.62	982395.75	1711012	2457535.25	2396958.75	1247177.5	1065932.25	909526.56	1231378.12	1985585.88	1896433.12	2285716	932044	1585686.5	1842817.12	825544.69	1235389.62	1363649.12	1046897.25	1510619.38	1639791.62
C13-label-1	65770.09	0	60670.92	33277.31	64188.09	0	81837.2	44584.98	0	17665.55	0	19423.24	100093.38	68875.21	13849.53	0	18612.64	46244.64	19560.54	55828.17	134810.52	28527.22	0	0	0	141389.14	56781.72	62550.9	33834.12	17122.91	20915.38	10850.65	25092.92	0	55172.49	36531.35	29686.31
C13-label-3	238120.69	201731.8	203666.2	209904.33	234702.98	140406.23	138639.02	218518.98	202534.88	198866.3	173388.33	202957	177330.67	200435.3	194614.83	181140.67	210178	156648.33	178762.2	250202.33	175685.19	156751.48	190441.88	152738.33	196604.02	261601.2	175678.06	176761	207404.45	209637.69	118528.7	163577.3	184069.25	207898.83	178549.33	177887.06	188903.44
C13-label-4	2703718	2301916	2446011.75	2336447.75	3026729	2478687.25	2307330.75	2341599.25	2248401.75	2795407.25	2096873.5	2494509.75	2474373.25	2110140.75	2366132.25	2203032	2651855.25	2307868.25	2438597.25	2668729	1881535	2547982.5	2485025.5	2028771.62	2101864.25	2687048.25	2491821.5	1929270.62	2305989	2619779.75	2285373	2435414.75	2052451.38	2123063	2785539.75	1994919.62	2326206.25
																																					
Aspartic acid	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	3277596.75	4179482.75	6719648.5	6793127.5	8513221	7643098.5	8533899	4664140	5581324.5	7091781.5	8050210.5	8421661	9873180	9377803	4881149.5	6479212.5	7256658.5	9038223	10762843	9373331	9448201	4736344	7491747.5	9457509	9769877	10932801	9184600	9522805	4912650	5352619.5	8683835	4586320.5	5697070.5	7580173.5	4556564.5	7812426.5	8827513
C13-label-1	135263.12	182781.45	246853.52	292557.78	353119.41	313253.72	0	193902.31	247978.45	309492.66	327664.84	351933.88	370031.41	399103.66	196086.92	267435.16	286467.84	361067.28	486273.78	425942.88	407603	204726.52	300718.62	413598	383379.66	455753.62	349491.78	365507.59	200038.27	206198.45	325321.28	205344.52	262241.59	280267.78	203038.88	323615.84	352896.78
C13-label-2	6663.02	12683.83	24884.73	0	0	17491.36	19153.59	11015.28	11122.99	12016.31	19890.17	11466.76	27930.35	10862.46	9727.56	13425.8	15677.49	12657.1	14842.71	26633.99	13619.48	6177.46	30884.71	13863.49	24370.31	20472.44	14777.23	20332.22	19195.79	29921.55	15978.72	11954.73	16307	23497.6	13912.35	23076.66	13838.86
C13-label-3	228425.23	250076.38	299847.25	258082.92	286644.97	262730.84	276746.38	300671.5	302041.66	269149.03	282742.16	284697.41	307055.34	278760.97	0	301213.16	295643.12	312681.38	283456.62	266691.47	316763.69	297742	287417.22	294430.66	275992.84	290129.84	297462.66	315607.59	295473.22	0	317159.34	350963.12	269983.28	289987.88	360576.75	296190.78	284641.47
C13-label-4	2437737.75	2521401.5	2929193.25	2689590.75	2705328.25	2758916.5	2535509	3319269.25	3135670.25	3112914	2989380.25	2984350.75	3222025	2875522.25	3293402.75	3455973	3072541.25	3225720	3094169	2706355.75	2943113.25	3010118	3113966.75	3393269.75	2976064	3146905.25	3138095.25	3045442.75	3992570	3355179	3353044.25	3534296	3081249	3258147.25	3746106.75	3224607.25	3156487.25
																																					
ATP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	11215553	9554911	9940819	14567051	14371517	15420837	33050450	14491225	8543526	5221921.5	11959223	7771408	4870227.5	16697119	9942405	18421806	9767969	10946233	9658361	9566929	14914605	10045787	11970265	21853446	12815812	12381445	9155983	15692011	15785812	11896971	21078578	14598663	18533502	18769360	15749137	28541138	17800840
C13-label-1	1142521.62	1130566.38	1181626	1696623.5	1553627.88	1713007	3779721.75	1602335.5	971615.06	612882.81	1390738.75	912373.25	572653.31	1804668.38	1166842.12	2213973.25	1021313.81	1245864.88	1136991.88	1161307.12	1711371.62	1170395.25	1299950.12	2472760.75	1459812.88	1395628.12	1056215.5	1809309.38	1791308.38	1400570.62	2309141	1602349.12	2049448.5	2154972.75	1884740.5	3230797.25	1873020
C13-label-2	335738.28	294269.84	302411.34	523220.75	419886.91	463166.25	1038358.75	464539.38	187116.95	174408.75	225867.89	229468.55	59638.43	523456.16	305068.72	563986.25	310247.5	220785.94	302278.38	299918.19	449556.22	337679.53	273915.94	627838.5	412959.25	349709.59	185224.8	515395.34	421612.97	353068.28	593822	469585.16	559912.12	590696.88	519084.84	843517.69	375107
C13-label-3	10196.28	19442.21	8824.89	23197.14	26387.48	36353.19	75065.08	20635.83	33349.88	5008.35	17620.24	14004.81	6473.52	55236.12	10256.61	26495.46	17479.18	43173.07	5484.52	8698.71	16382.76	8903.52	28527.87	30245.33	17239.28	15961.62	26431.21	25850.1	8548.81	13415.52	50972	22149.65	32981.39	20617.67	36336.02	31304.79	25444.92
C13-label-4	0	0	0	0	0	0	0	0	0	0	0	0	4076.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5325.57	0	4741.44	0	0	0	5481.94	0	4716.5
C13-label-5	34657.04	31659.53	35154.17	54303.78	49035.25	37410.89	54155.62	42741.46	32707.41	55181.7	29672.6	0	35153.25	0	52190.78	38410.96	39529.02	43944	0	29519.88	46632.58	53883.69	32611.72	53267.06	43183.3	53635.55	50604.11	49684.62	46294.21	60852.84	44643.5	33276.27	0	53355.04	46682.7	43344.89	37563.21
C13-label-6	17251.21	23900.39	7750.39	24535.85	23935.61	15291.95	9304.47	14292.53	25934.53	17380.09	15912.44	14728.08	26389.79	19656.6	27271.9	26064.76	15549.52	15594.78	18888.35	21438.97	17630.17	24703.43	18865.21	18700.61	29476.42	31598.71	20657.64	19047.79	16126.02	22332.09	22340.48	9389.17	23654.02	8975.76	9768.94	16160.97	9739.3
C13-label-7	7310.21	20690.65	16082.97	17919.81	15884.58	25413.39	21715.57	16413.59	14388.64	14322.62	14435.2	34560.08	32262.43	26863.07	23351.76	16475.11	18791.35	43082.69	28110.43	19553.24	23616.42	20423.03	17041.57	18504.62	31323.59	18807.24	35250.95	32119.54	9806.41	16446.47	8999.04	31772.88	10070.41	13750.84	25971.65	28064.63	18277.51
C13-label-8	347275.53	360516.66	382733.75	387655.91	390569.34	377362.62	398279.03	351004.72	349659.91	403687.12	394960.53	381857.38	390575.38	376441.97	408972.12	411088.88	412947.09	419574.75	372049.34	383966.03	434804.66	421210.34	401826.84	450677.5	396572.22	409892.66	492427.25	460923.78	404547.84	418794	361554.09	397506.25	444867.66	394125.84	445823.59	440816.34	375139.34
C13-label-9	3874416.75	4060330.75	4400803.5	4173108	4810299.5	4739250.5	4390413.5	4373828	4282500.5	4782428	4572890.5	4477894	4510148.5	4135081	4582228.5	4617215.5	4867401.5	5340061	4530356.5	4455878.5	4647728.5	4634422	4287011	5066352	5035255.5	4930389	5356748.5	5149229.5	4519211	4670334.5	4676809.5	4786377.5	4762544.5	4479171.5	4614738	4845298.5	4282343
C13-label-10	24538902	25135930	27414312	25603486	28423542	27380022	26453584	26166000	25503130	28169418	27754448	27773346	27081030	24743274	27630992	28013680	28781584	31541558	27651392	27023498	27467566	27890646	27376698	29936342	30483774	29663046	32313680	30716136	27489824	28076912	28630958	29113526	28595256	26229746	28778986	28248112	26255352
																																					
Bisphospho-glycerate	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	314723.97	600357.56	1359013.38	1259245.88	2159104.75	1572580.38	1365676.62	417922.84	1163233.12	820692.31	2298512.25	1771180.88	1361187.5	2431914.75	746076.19	1266331	704232.94	1922420.62	1906592	2195688.25	1966607	1026576.5	1754186.62	2441330.25	1993826.62	2427621	1755269.62	2621645.75	376737.16	959316.19	716146.25	348284.84	1234808.25	896932.81	276366.84	1220227.38	551631.88
C13-label-1	0	7740.23	38403.67	44252.22	68660.27	41635.86	34141.48	5880.58	24501.38	16180.61	77351.32	72761.02	37290.86	98818.15	17878.66	50828.78	8024.84	69817.35	45748.89	78150.44	71812.38	31043.28	65853.02	57581.97	59569.68	91232.85	72001.59	74157.51	0	28131.03	8958.55	7233.58	31427.23	15096.96	0	36967.91	6871.31
C13-label-2	0	6117.63	19357.03	14977.29	33962	14113.95	19122.96	0	17686.91	5929.9	70235.81	24226.28	25128.43	45518.05	4658.92	7396.39	0	26790.25	32627.9	42179.07	30045.8	11925.4	30524.58	38383.22	27961.85	30567.41	27851.24	34084.95	0	10635.29	6348.06	0	21757.5	12887.75	0	21490.46	0
C13-label-3	180244.7	199670.98	214028.33	245506.58	224503.2	275439.09	288894.75	219400.12	235541.61	197598.33	245510.75	247234.92	231660.64	303083.97	218618.38	305156.25	245703.83	283395.59	240726.42	256677.83	280569.12	268100.88	240365.7	343855.28	294314.34	295907.38	241775.12	336034	206196.5	268899.97	221050.36	267751.41	316668.03	236169.64	315402.16	330388.09	127485.65
																																					
CDP-MEP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	82471.34	67181.59	130024.37	133845.03	177768.92	178854.83	210035.88	98842.96	70059.07	89311.97	93988.71	124465.88	83435.9	125789.82	103725.99	111050	148628.08	136606.38	115994.81	158319.69	142462.44	84322.84	100627.98	285674.28	135960.8	133372.02	108901.53	138068.11	94083.12	89546.5	101140.24	76517.08	120887.21	134574.81	75531.89	110294.88	112380.79
C13-label-1	0	4473.07	28822.98	7271.66	14279.93	9000.52	24151.92	13784.62	5664.15	7918.74	9714.8	4522.52	4968.42	5495.4	5915.1	11861.44	14665.33	11977.43	10864.3	18756.84	10300.58	5476.67	11464.66	34841.66	17694.86	13110.7	25789.23	25589.34	6239.9	4703.77	7714.41	6709.48	8007.19	12999.15	4440.79	14340.65	4651.77
C13-label-2	0	0	0	0	0	4980.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-13	6617.24	11478.73	13610.31	15287.57	6551.14	6763.29	13767.98	20993.09	15351.32	18723.36	12865.8	28424.89	0	5524.34	23404.54	13556.5	5443.39	8642.71	5386.32	7822.97	11521.13	7021.85	4978.91	14876.82	13845.94	5997.26	10710.58	5091.24	7781.93	6601.36	0	4995.13	13950.99	14160.09	14429.44	5574.51	6025.79
C13-label-14	78314.84	75328.47	96067.02	108899.23	87400.81	98529.35	97287.69	87932.78	92611.91	91558.04	80703.22	73954.24	78205.87	101931.31	98293.01	104258.25	64969.97	88618	76007.09	92354.91	80801.22	82401.27	88159.81	103789.72	69281.09	109569.1	91185.31	92979.69	88586.3	98580.48	90418.9	76127.76	87797.16	104711.21	101667.84	99401.41	93372.3
																																					
Citrate	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	1913041.38	1422052.88	2373716.75	2364452.25	3629961.25	3666494	6781340	2555084.25	1908555	2623858.25	4747324	3350318.75	4343881.5	6869808.5	1304024.38	2572120	1962646.88	3837098.75	4278057	5198908.5	7557580.5	2611826.25	4462969.5	4707289.5	4017545.25	6119272	4615343.5	9425284	3676314.75	2147456.75	3240142	1601852.62	2669715.25	2773313	1762191.12	2583597.25	3094837
C13-label-1	128791.16	94419.03	170786.31	161362.73	229763.11	220618.55	419087.5	155732.11	98648.77	172416.23	306200.84	236296.77	281959.91	426420.25	73052.45	172678.14	134649.73	257520.3	277251.91	293589.03	505766	153602.08	285043.16	328924.03	252456.08	409664.75	293623.16	598470.12	234326.67	112690.59	211524.7	115480.88	166929.89	179886.95	130115.8	156389.64	171343.12
C13-label-3	0	0	3350.51	0	0	0	3193.87	3721.27	0	0	0	0	3067.53	2919.21	3357.11	3106.75	0	2802.91	0	0	0	0	0	3028.06	0	0	0	0	0	0	4738.96	0	0	4760.96	0	0	3369.03
C13-label-4	56926.5	69297.62	0	68599.66	77163.13	73477.01	65178.12	68798.91	66861.45	64575.47	74742.34	68893.73	69589.85	82530.99	73545.62	84742.7	66616.9	76058.19	88759.12	78295.19	88700.06	80407.2	86546.12	100185.66	101431.51	89083.98	75244.46	111827.79	98120.16	83541.57	112027.1	73699.11	92185.66	100092.69	70486.52	104402.99	87695.57
C13-label-5	860526.5	1026185.81	1013173.94	1227047.88	1191783	1241002.75	1345749.12	1215336.75	1163791.62	1143561.88	1243059.12	1336241.88	1317448.62	1476473.12	1205196.12	1431152.5	1254871.88	1465283.5	1430665	1368475.88	1579231.88	1290084.88	1300621.5	1494076	1504827.88	1344330.12	1451019.12	1724589.12	1349395.38	1377704.62	1672302.38	1310786.88	1501112.5	1734713	1326968.12	1506680.5	1485241.88
C13-label-6	5848984.5	7222753.5	7056012	8126590.5	8164418.5	9058387	8964888	8153553.5	7966050.5	7522106.5	8865814	9172278	8965364	10090852	8439465	9565941	9000291	10178484	10057873	9539403	10121791	8878314	9116276	10239840	10124943	9855473	9575390	11539868	9550297	9518005	12120139	9062810	10265013	11535495	9323530	10402781	9990827
																																					
Citrulline	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	1340209	1674303.62	2833030	2767126.5	3953967.25	2704590	1780498.12	1187812.12	1927562.38	3655247	2675316.75	2668703	2613619	1702416.5	1799445.62	2031000.62	2928184.75	2478940.75	3900938.75	3523877.75	1416014	1533842.62	2671232	3233382	2671896.5	3287173.25	2372812.75	1120434.12	1211885.88	1821039	2443497	1517243.5	1483205.88	2286570.25	1318787.88	2720952.25	2194380.25
