2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C13-label-3	4931.9	0	5579.55	5908.19	0	6659.51	5176.55	0	4297.29	0	0	6280.6	3898.73	0	5828.96	0	0	0	0	4386.94	7834.6	0	5263.95	4563.49	3941.09	4457.32	0	5995.45	5403.63	10774.58	5498.73	5623.23
C13-label-4	265577.59	246608.5	256592.05	220624.25	240903.23	258149.3	256299.81	214611.55	220783.83	272067.81	223974.02	273043.03	260755.45	241218.05	244922.75	199925.98	190077.08	229800.2	282020.31	253655.27	224789.95	259251.44	260434.44	249634.52	270051.72	270222.41	254346.92	283854.59	225517.17	241055.3	248239.7	240006.14
C13-label-5	4084511.25	3574090.75	3649909	3448181	3648709	3648373	3816344	3687138	3583543	3740472	3613631.25	3816264	3735046.75	3634270	3528644.25	3371036.75	3238426	3484712.25	3977910.75	3621442	3559560.75	3629530.25	3700427.25	3576082	3598300.75	3881399.25	3887297	4257794.5	3807316.25	3403422.25	3297133.25	3623237.25
																																
AMP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	281430.44	87965.46	74059.7	104756.05	84854.12	102667.69	127865.09	44068.67	629118.19	104561.28	75754.57	275198.09	73542.51	90860.59	69290.34	169424.67	208660.69	100470.43	65776.82	100119.88	94683.47	75543.83	205796.52	177612.11	148848.08	366313.25	261641.75	1593694.88	143577.56	230066.98	354817.53	157890.14
C13-label-1	24792.04	3834.37	0	3199.1	4556.97	8508.93	11309.66	0	73447.66	8024.41	0	30687.99	0	0	4043.34	9024.26	17555.15	0	0	3572.93	4846.45	0	12059.34	11771.95	9514.05	44096.21	22524.33	181499.56	4947.63	23809.34	42348.83	20097.96
C13-label-2	0	0	0	0	0	0	0	0	7189.44	0	0	0	0	0	3314.18	0	0	0	0	0	0	0	0	0	0	4534.52	0	14214.68	0	0	0	0
C13-label-8	0	0	0	0	0	0	0	0	0	0	0	0	0	3144.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-9	6069.32	4813.22	4445.48	5752.43	4048.6	10341.01	4816.36	21597.49	18251.02	5111.48	6670.75	10368.03	15097.44	5723.83	4781.4	9135.9	0	16343.49	15227.25	0	10427.6	8937.35	0	8640.81	14441.98	9979.84	17978.36	0	10495.1	23499.08	12967.94	4749.39
C13-label-10	72407.18	64433.58	76135.06	84835.35	80346.35	104954.88	83341.21	81990.86	137995.09	69958.6	78754.41	86581.65	88468.81	85254.05	84803.87	99659.49	105463.54	88436.48	85517.09	85376.84	84606.9	89892.05	94386.02	88022.54	94655.27	115114.8	106624.75	258766.62	111160.38	97199.95	100988.23	87955.1
																																
Arginine	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	0	26822.3	44458	27318.84	30468.33	52525.57	58987.53	6565.63	4300.13	33815.66	33250.9	26229.2	50165.75	35202.2	41272.43	156239.42	0	22792.65	23270.37	40908.58	25255.81	23735.05	152005.16	171217.27	3528.86	6784.3	5032.86	0	38535.49	3836	11907.69	14545.02
C13-label-1	0	0	0	0	0	0	0	0	0	0	0	0	25159.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22088.39	0	0	0	0	0	0	0	0	0
C13-label-6	5742.31	7675.63	6660.85	19770.44	6296.74	6723.98	6576.73	9405.95	16602.68	26114.7	54456.72	21313.4	27970.67	7410.34	5340.31	41997.56	0	3825.91	7686.25	6511.22	10121.57	5138.28	12230.67	22196.03	11153.91	24892.88	5690.48	9633.96	28159.09	5659.16	23906.99	5945.32
																																
Asparagine	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	746045.19	503528.22	772152	1034206.5	1011452.69	1216994.62	1670324.38	4724758.5	802682	736096.69	790782.44	912722.5	1240661.88	1406670	2414917.75	5820434.5	815484.06	786175.31	837606.5	987951.5	1411151.5	1569094.38	2685177.5	7201063.5	1310848	1516417.62	1966517.38	2715949.75	1765534.38	1657036	1803850	3212928
C13-label-1	93376.04	22832.5	101042.84	87559.03	79106.29	62647.05	71950.29	163463.12	51755.73	58053.55	95253.38	55526.47	57038.69	37767.18	124465.22	249796.2	33967.01	91482.34	66515.02	38242.64	96139.62	85010.52	99500.84	359201.59	50940.73	116906.69	85772.51	64118.71	137708.42	99165.85	124676.54	107681.34
C13-label-2	1685867	1566077.88	1549222.88	1426141.5	1593672.62	1945771.62	1468455	1618756.5	1532675.38	1470299.38	1450931.62	1673085.5	1636375.88	1412052.62	1572091	1406693.12	1061877.62	1795014.5	1547462	1634757.88	1621244.62	1867832.38	1674669.88	1813115.88	1785231.12	1581942.88	1579589.5	1547757	1667550.12	1551129.62	1465255.88	1917011.5
C13-label-3	393869.09	370000.28	378978.38	308310.88	329172.06	236920.58	359053.09	294338.09	337116.47	279749.25	286649.41	345695.75	388341.97	378569.97	296062	201749.06	214871.38	290484.25	336390.06	319703.03	427254.41	386489.91	361807.59	302917	295658.72	374296.09	378413.41	168855.36	249361.98	413741.16	215753.8	376383.38
C13-label-4	4959705.5	4000822	4338684	4252763.5	3771720.25	3703550	4295215	4234002	3326503.25	3678799.25	3805528.25	3880914	4478044.5	3562418.75	4742194.5	4124540.75	3167411.25	3866580.25	4182536.75	4171407	4253529	4565827.5	4464232.5	4434483.5	4404615.5	4361958.5	4309764.5	3367497.75	3947864	4401274.5	3466047	4198127.5
																																
Aspartic acid	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	3926932.25	6369682	7629918.5	7011402.5	7026660	7554212	7792238	8505172	5915690	7325314.5	7687782.5	6939508	7572824.5	8891119	9243014	9649708	4130612.75	8185461.5	6914265.5	7694726.5	7455638	8284668	11434531	8883815	5261565.5	6510022	7573544	12613244	5747672	6373357.5	7452585.5	9129832
C13-label-1	151598.38	278466.97	278748.12	286322.28	309614	306310.88	343493.72	358961.66	231022.25	288898.72	293313.59	293006.66	319463.97	379117.12	410693.34	408239.84	167255.11	361971.91	320501.91	299230.28	317747.66	373621.84	495971.5	377292.03	216564.61	266195.5	332434.97	531587.69	245506.25	285764.91	299395.03	418023.12
C13-label-2	0	27277.56	58605.11	0	48261.04	38167.14	0	0	0	0	0	0	0	0	56229.25	0	45823.36	0	60526.8	0	0	52897.65	29557.22	0	0	57647.22	36664.65	0	34442.35	0	0	0
C13-label-3	373565.47	361983.91	330171.84	342486.59	353261.59	341490.69	324828.5	370831.5	363235.97	358701.09	320102.09	380025.22	375112.25	316898.66	356822.03	335908	368894.09	381268	322282.91	323456.84	331663.91	351125.91	340668.28	384942.41	370807.25	378172.53	355285.34	355026.34	391274.28	390363.16	347390.28	346293.62
C13-label-4	4037477.75	3690375	3984233	3930518.75	3928343.75	4023331	4010631.25	3853088	4232951	3799323.25	3783270.75	3944202.75	4048195.75	3904913.25	3670100.75	3746928.25	4131386.75	4318389.5	3739612	3817470	3772578.75	3993556.75	3804562	3862617.25	4423996	4048516.75	4141515	4116960	4548690	4295549	4084931.25	4004820
																																
ATP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	4480670.5	6625364	4439144	8636693	9238636	5020438	6729780	2859196.75	11686440	8453403	4529315.5	8522237	3549734.75	3319391.25	4949856	10288405	9077605	11615503	3823625.75	5283872.5	6261748.5	3252419.25	7478602.5	10943139	11888381	9938517	18857322	33665740	14551752	15602784	18265974	13355685
C13-label-1	514883.34	755198	544546.94	1013817.31	1081291.62	625852.94	830420.69	373388.28	1327103.38	923561.56	501050.41	975591.19	470817.5	383574.16	596218.75	1213874.12	999502	1285306.5	468120.53	621560.25	740034	386241.47	757231.25	1228443.5	1247315.88	1189138	2263472.5	3969518.75	1638144.38	1824497.62	2204482.75	1567263.12
C13-label-2	145578.41	226995.25	140149	283325.03	278188.16	202296.31	230396.58	88720.88	426104.09	288656.78	147213.17	271357.72	124452.4	90121.35	162535.98	348582.25	315268.72	393258.84	119027.02	171924.75	201143.14	98613.9	239102.38	324236.31	355175.75	347602.25	653147.06	1024844.44	469647.38	477840.75	539505.94	406976.41
C13-label-3	5037.68	9207.8	5943.3	9039.34	10214.97	8006.91	7556.09	0	8967.23	19561.48	14007.65	24494.88	0	6515.47	0	8365.73	6726.52	6708.57	5386.55	6279.28	9190.96	0	5952.78	32723.12	30740.64	8706.47	33202.04	114404.69	31546.05	38863.67	40222.22	16118.44
C13-label-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5919.1	0	0	0	0	0	0	0
C13-label-5	11775.41	6528.23	19933.8	10302.34	12339.58	16407.89	6456.1	16947.9	6049.15	17429.38	7707.29	20600.18	8291.06	7242.56	9854.4	18510.13	10034.55	23609.28	28338.99	27499.99	7925.22	8939.17	14771.75	20006.51	29538.77	14983.14	27714.25	22234.95	16586.84	17147.36	22520.85	18553.08
C13-label-6	8217.08	8409.28	6880.33	13153.58	8479.09	8054.49	6204.07	7046	7628.21	13870.55	5228.45	7052.98	7446.14	6388.57	10301.03	6633.97	0	9555.52	6267.05	8194.97	7778.96	6171.72	5972.69	7437.86	8010.92	9884.7	7255.26	0	7263.97	9189.15	7587.09	5576.9
C13-label-7	0	0	0	9754.7	8173.97	0	7016.75	9911.67	8584.66	7301.7	0	13576.19	6623.45	0	7689.78	8163.25	5899.31	17252.99	15478.42	8851.59	9448.4	7139.94	6977.19	11966.25	17426.52	0	0	8631.9	8022.04	17472.21	11629.99	6636.44
C13-label-8	236110.56	256013.55	211817.05	275343.03	234898.62	244188.67	295381.09	256513.95	245510.92	262674.72	234858	328204.41	273601.28	249028.8	260654.7	265501.78	269961.75	333557.03	274032.25	260077.98	285683.38	269606.91	315055.06	302283.97	232763.05	272092.22	310449.47	282595.22	296429.09	317309.62	345190.47	311041.69
C13-label-9	2563546.25	2571597	2877918.25	3003919.25	2908247	2900298	2918905	2922759.75	2867460.25	3001208.25	2660706.75	3141044	3158438.75	2928590.25	2844302	3120873.25	2845097.25	3258793.75	3042659.75	3061347.25	3152944.25	3166719	3431629	3502718.75	3361172.75	3319171.25	3503452.75	2909060.75	3535131.25	3462646.25	3627649.25	3180143.75
C13-label-10	15316207	14657939	16702475	16916648	17107782	17681712	17640414	16382127	17545330	18043818	16682596	19412616	18342478	17275090	17763768	18228868	17559742	19672414	18554204	16807210	19126768	19541806	20357192	20967104	20100022	18833138	20486174	19080946	20469360	21037806	21637692	18821916
																																
Bisphospho-glycerate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	99337.38	296526.91	589910.69	507067.91	1110925.5	988122.69	1592655	427851.53	181535.62	1042773.81	807437.19	1116486.38	913176.69	991330	1292348.88	2097479.25	311689.34	1320943.12	649633.62	1044456.56	1414295.38	826682.25	1816787.62	1871655.62	467833.34	475113.59	625446.69	743916.19	384111.34	484793.47	691425.19	848623.19
C13-label-1	0	0	8595.73	14059.44	17058.73	25557.51	63087.17	3608.27	3844.18	39719.22	28093.71	45711.22	17084	25402.61	23360.98	68920.55	0	30388.33	17975.75	30919.05	51511.46	7775.11	69065.67	74532.19	4399.8	6470.65	7354.79	28727.53	5564.31	0	17958.71	20489.98
C13-label-2	0	0	3799.63	0	6227.22	13697.74	19809.44	0	3440.24	5849.16	10495.7	14157.57	4590.81	10278.3	13603.84	29588.94	4222.07	5193.63	0	13477.91	11080.58	4811.58	21983.44	16340.4	4112.89	0	5067.99	3907.33	3565.65	4750.99	5295.72	5640.4
C13-label-3	114080.84	131506.39	136883.16	168885.25	184967	178692.8	186373.52	184003.62	138485.14	181490.95	181995.62	192496.56	206002.55	204025.67	195463.25	219629.62	163025.42	212166.7	197990.25	175851.62	202207.06	208803.2	231768.83	212568.17	220720.92	183871.48	208640.58	139079.02	195685.23	213033.02	233711.17	232211.39
																																
CDP-MEP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	29552.3	63189.51	90232.54	142841.47	152032.72	67295.96	100436.85	21357.05	47203.67	59933.94	51859.79	151300.53	43671.55	38831.46	26238.91	77103.19	30324.2	84369.81	33541.32	113796.25	77426.77	32123.37	99363.28	71182.63	26031.68	42300.7	108883.1	120831.27	45689.05	70543.21	121955.59	91136.44
C13-label-1	0	5569.6	12229.93	9602.15	28040.03	0	6164.69	0	0	0	7511.31	16691.43	0	0	0	8501.59	0	0	0	7364.92	0	0	6655.45	0	0	6401.63	7265.39	0	0	0	0	0
C13-label-11	0	0	0	0	0	0	0	0	6598.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-13	0	0	0	5928	0	0	0	0	0	0	0	13811.14	6867.92	0	0	5756.37	0	0	5915.66	7001.95	0	7664.12	0	0	0	7298.55	0	0	0	0	0	7053.36
C13-label-14	40200.92	55479.28	46132.55	50704.44	62902.46	41205.86	50595.68	70017.7	53087.63	69202.25	41289.88	60141.19	53761.14	35684.72	43452.27	75552.34	49015.87	40003.91	61570.67	38879.03	59516.66	63384.18	58800.43	56820.51	54279.71	36735.23	46393.95	24675.75	70361.34	41364.98	53648.16	38729.39
																																
Citrate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	7231077.5	11182657	11319537	13091373	15013840	15290481	22091384	16224115	17327970	20368414	14537600	18923160	19111462	24271242	21954576	29255846	14773004	20273774	18022968	19446222	19048746	22771512	25449344	32659046	19423114	19297206	23054856	32737216	38793700	21629394	24620906	22432054
C13-label-1	476492.34	713219.5	690643.25	828314.5	961114.69	996749.75	1421013.5	1036849.06	1058747.5	1365709.12	928503.81	1248432.62	1249859	1614590	1506568.62	1888315.38	978306.19	1336526.25	1175838.25	1225802.25	1328330.62	1542175.12	1677017.62	2173764.25	1218564.75	1255524.38	1540793.62	2227671.25	2414501.25	1455392.62	1613067.62	1459451.5
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4913.26	0	0	0	0	0	0	0
C13-label-3	0	0	0	0	0	0	0	0	0	5384.82	0	6510.04	0	0	0	0	6408.75	0	0	0	0	0	0	0	0	4054.8	0	5344.58	0	0	5340.31	0
C13-label-4	61532.69	81889.21	107887.73	124284.02	114778.24	121217.24	138644.38	146740.98	167924.72	136527.48	130483.27	152578.31	163565.92	150965.2	163822.05	162884.75	144691.77	155080.86	147397.56	149357.86	154789.52	174018.05	203979.62	174963.92	168223.02	181937.05	186489.55	215082.83	210512.42	177933.55	187691.67	207016.62
C13-label-5	1007388.81	1356922.12	1627014	1868315	1900854.12	2064602.5	2267151.75	2126573	2496793.25	2286929	1976245.88	2400825.25	2405179.5	2524618.75	2430220.75	2729299.25	2270673.75	2858865.25	2434106.25	2561177.25	2380657.75	2735762.25	3080339	3292106	2825009.75	2916846.75	2901276.75	3778337	3425293	2979070.25	3148338.75	2952161.25
C13-label-6	6887605.5	9227001	10536031	12475492	13367319	14305349	15107759	13988093	16263861	15128955	13289112	16426195	15964795	16724391	16006460	17835146	15616199	18886186	16098043	16694169	16945202	18642986	19848120	22413736	19045822	19578568	20023990	25639718	23172438	20758678	20995870	20292610
																																
Citrulline	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	2611200.25	3977226.75	3792031.25	5344762	3582198.75	4883742.5	4834734.5	3221582.25	3231535.75	5396304	5391600	4859157.5	4495683.5	5804910.5	3699440	3616695.75	1637788.88	5703620	5772570.5	6211640	4527294	5235574.5	5833409.5	3393254.75	3576020	4416849.5	4094068.75	7060184.5	4449881.5	4313362.5	4983766	5900414.5
C13-label-1	98713.38	265598.91	211192.48	230205.75	163702.05	272424.41	337388	128727.46	289415.09	361848.75	297506.84	219663.89	294154.16	264544.03	325063.12	191903.5	80526.21	306585	410814.38	449703.25	194834.8	388520.5	439325.03	158659.62	261494.52	299057.19	283204.88	456813.53	310755.84	291720.41	225012.02	320261.03
C13-label-4	0	0	0	0	0	0	26136.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29873.77	0	0	0	0	0	0	0	0
C13-label-5	335186.84	326446.81	399528.09	350788.91	280036.5	346774.16	345134.84	424651.53	291800.72	343031.97	334828.22	281166.03	239637.14	389012.25	203397.56	428101.25	223920.98	343951.12	379234.22	309628.94	272008.25	243822.56	430476.34	427219.72	317696.34	380031.5	342557.38	283263.44	286710.78	337534.62	292990.16	372159.34
C13-label-6	1801879.5	1549017	1670339.62	1842601.5	1515222.5	1966213.12	1754126.38	1931411.62	1700545	1608502.88	1658296.88	1664999.62	1797972.62	1898004	1617217.38	1507467.62	1245228.38	1687847	1928968.38	1826072.88	1736309.5	1730726.38	2058661.5	1984054.62	1734414.88	1833326.38	1583060.62	1537416	1657963.62	1695684.88	1675203.88	1826540.62
																																
cMEPP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	498613.25	699054.25	10505208	30137208	29694114	8307336	3220530.75	1604009.62	579428.44	987984.25	9064424	22137830	23822314	6521121.5	2519788.75	2301276.25	451077.41	1309198.5	9880944	25425064	23478354	5214037.5	2799654.75	2009108	542602.94	650828.25	765079.69	1334967.12	532207.12	738366.06	957464.75	858499.69
C13-label-1	8743.24	30965.56	639594.94	1834588.88	1772931.5	495431.38	165905.52	50449.03	11081.17	60063.19	509490.09	1367673	1355181.38	402029.84	131306.67	117847.62	6757.98	97041.87	535951.75	1513478.62	1353873.5	317785.72	130525.03	130743.4	10438.31	28331.34	46482.34	61380.58	17374.08	52079.19	42319.07	40750.6
C13-label-2	0	0	133604.31	511032.75	339899.09	164290.62	44923.12	20012.55	0	5411.8	82544.02	139282.58	98043.91	94515.5	18863.64	25353.79	0	0	152433.7	138442.58	115974.2	60811.76	26912.98	7748.61	0	0	6278.14	9576.65	0	7222.91	14592.86	6766.58
C13-label-3	0	0	0	9287.79	8761.26	0	0	0	0	0	0	0	6478.09	0	0	0	0	0	0	6571.03	7099.24	0	0	0	0	0	0	0	0	0	0	0
C13-label-4	21400.8	18672.67	14043.39	10036.94	7467.61	19222.51	7189.19	16657.24	14643	14135.67	16685.92	9186.22	15353.86	15185.85	13000.29	16446.35	8119.31	11438.88	5847.19	8563.22	6703.17	16909.57	15601.93	17773.18	17571.94	15574.18	15421.57	14536.71	9576.59	23646.48	24071.33	15738.7
C13-label-5	535980.31	511730.03	487399.28	546996	576809.94	537629.31	488655.03	560476	479050.47	526255.94	478081.97	521503.97	527878.94	619996.06	532146.5	520299.41	556778	489045.97	525817.06	540609.19	528598	469746.41	519394.75	520050.75	502702.88	548482.31	516858.75	529169.56	574322.56	506311.34	492609.34	512279.75
																																
CMP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	68383.59	68776.9	81182	109923.91	110881.51	103007.91	122542.84	43980.46	139366.48	107106.76	74718.59	138194.55	91262.98	77079.48	90443.3	135119.3	94161.35	131250.98	93480.47	98379.94	104349.3	94477.59	161727.59	154328.48	121289.88	150477.86	201261.08	309295.38	96482.94	138918.89	177423.36	169732.05
C13-label-1	0	0	3770.29	0	0	4481.5	0	0	11473.17	5719.5	0	5556.6	0	0	3522.5	5574.98	4147.58	4621.34	3883.77	4837.61	3657.2	0	6036.21	15288.45	4329.09	3558.74	5730.84	20961.9	0	11905.56	6884.65	10544.23
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	6391.69	0	0	0	0	0	0	0	0	0	0	4818.05	0	0	0	0	0	0	0	0
C13-label-4	87680.57	53493.54	81088.2	0	66905.48	79689.19	0	0	68752.96	64429.05	0	70625.12	60003.02	55415.22	64711.8	52217.16	72230.05	0	69491.85	0	0	71869.6	75543.02	0	71461.86	65011.42	86744.93	74683.78	0	64138.16	63423.61	65005.64
C13-label-5	617170.81	568411.69	570694.06	536850.12	475258.88	526686.56	0	498399	565040.81	493184.66	516376.78	634370.19	588726.25	545076.12	538844.94	596965.06	540589.44	614640.44	510836.59	0	0	639910	588002.19	0	574418.75	610921	603081.69	582019.25	0	558364.5	628313.12	624672.31
C13-label-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2985.47	0	0	0	0	0
C13-label-8	5356.17	0	13671.14	11741.55	7063.81	30176.29	17381.07	15528.68	12520.61	29712.98	17328.8	22629.02	21358.53	11651.48	24281.42	15118.07	16622.65	20389.64	11230.67	0	16411.26	20445.84	24204.06	11771.36	24796.65	16022.3	10948.98	19011.94	36986.56	14522.14	27474.42	23296.95
C13-label-9	118336.81	100828.25	124250.38	117511.91	114782.45	121382.04	107079.22	125284.15	119963.35	114028.29	120569.94	137933.34	120917.46	112890	126061.88	136389.02	139207.8	130485.9	145073.23	114670.69	158572.69	137996.05	156381.89	141750.23	146334.31	143980.61	143122.8	133002.19	123866.04	142336.92	132637.45	147064.77
																																
CTP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	407170.03	1115092.62	605956.94	1977537.12	1947785.38	926862.69	939611	696806.44	1628898.88	1046836	529558.5	1456265.5	464488.84	393690.66	684774.19	2571499.25	1220260.88	1688393	461502.84	750716.31	886791.75	397380.28	1353825.88	3724712	1547071.88	1484833.62	2653577.75	4019013.25	1724061.12	2185972.25	2471975.25	1040159.19
C13-label-1	18081.43	106190	54245.54	219821.83	183709.86	65314.21	88037.75	75230.68	164310.73	96853.99	62119.08	143745.77	46368	37408.13	67065.86	272539.5	140332.73	191577.56	24696.89	79920.1	60656.25	29245.84	134510	442199.03	150590.52	169551.42	286915.59	367616.38	187616.55	213561.39	248059.62	107098.84
C13-label-2	9415.26	25306.86	6165.11	60847.08	59848.57	23427.91	15525.99	14334.94	63948.5	31296.81	7240.79	38589.52	5386.02	6132.99	8169.28	77234.27	32399.09	38947.67	7402.54	8333.8	11982.23	0	52872.43	118745.77	52462.19	50899.34	86401.99	121542.38	57698.89	92462.76	73891.58	11899.56
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5053.65	0	0	0	8015.62	0	6162.85	0	0
C13-label-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5532.99	0	0	0	0	0	0	0	0
C13-label-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5367.67	0	0	0	0	0	0	0	0
C13-label-7	0	12273.97	26720.88	15051.93	31524.71	32704.24	7820.37	23504.76	18407.89	9736.49	23508.62	25313.97	29693.52	34747.12	34627.21	34572.55	36526.62	33614.72	30166	22524.7	24602.76	36736.54	23567.04	24029.06	19252.57	16792.85	65002.4	10881.75	33704.55	24644.22	64025.95	10476.2
