2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
AMP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	330526.53	214153.45	246372.61	197310.55	232365.81	438677.25	379226.41	288749.09	210510.88	188015.75	210393.73	226093.62	317224.03	543576.25	263779.34	278805.62	710766.75	208118.5	293863.69	299974.06	366400.12	533717.44	526546.06	510030	693995.75	300534.09	407732.34	628482.44	352031.59
C13-label-1	20643.78	15638.64	21029.1	21045.79	19645.16	0	48486.18	19091.97	20310.14	16479.42	8895.83	18374.2	32155.88	58047	37011.11	16862.94	67919.29	20501.88	27229.51	19391.53	35778.27	62128.87	52237.74	51041.06	90581.57	32436.03	41065.66	69008.73	28098.17
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	4868.24	0	0	3374.38	0	0	0	0	0	0	3167.13	0	2907.66	0	3977.65	0
C13-label-9	27030.94	31151.56	31324.77	35278.47	25974.33	36902.78	29041.34	32933.68	40737.96	45590.17	26846.57	39371.53	26997.23	33272.32	40329.3	38341.1	36432.95	37524.38	34241.22	26656.29	31095.89	38441.97	50770.21	32106.25	29929.22	35927.86	32778.54	30306.79	35688.98
C13-label-10	189119.94	209168.56	206789.69	187798.75	203096.12	223012.95	214082	210103.11	220264.17	215219.38	222131.17	203798.45	234542.83	206067.12	238021.94	219539.56	221319.55	225142.05	222177.25	239211.8	233439.12	249971.25	225095.92	224533.25	238720.48	222045.67	234546.39	229607.38	232236.14
																													
Arginine	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	16539.47	6803.77	16144.73	35744.2	74514.8	86002.65	153684.2	0	15160.25	19664.8	64837.73	61899.02	35203.95	127597.12	28297.58	17524.07	26743.95	32235.92	56699.66	55215.42	36922.65	30961.3	12974.99	4405.7	23096.36	24600.77	25740.14	15800.68	6265.64
C13-label-1	0	0	0	0	5968.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-6	22956.03	20798.95	21242.04	18662.74	26349.41	23327.55	31127.72	7704.74	29838.19	17923.27	17144.57	32074.58	22563.99	12685.42	17111.5	12324.76	9685.9	24711.87	10984.78	35490.09	30875.93	14753.33	22424.04	8984.99	25352.33	20249.06	27722.59	18530.65	10668.72
																													
Asparagine	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	4097124.75	4235336	2908900	3718233.25	4442979.5	5131173.5	8401400	4266463.5	4052212	2770811.75	3581867	4518346	6876964.5	8223124.5	4962437.5	3960069.25	3132837.25	4098807.25	4292571.5	5384990	7012485.5	4330924	5024672.5	5829257.5	6000970.5	3922401	4218208.5	4581178	7880272
C13-label-1	130841.69	48442.75	0	112189.04	77033.55	139921.7	337832.66	149594.03	81600.22	45413.51	44060.45	42382.17	168313	255439	98848.56	100905.4	36753.28	59517.27	102758	130885.45	195754.33	71500.02	180574.05	157647.67	266506.78	156056.61	128805.24	71922.38	193217.8
C13-label-3	468609.5	484498.5	417649.03	442114.28	554407.94	442220.03	405292.03	412151.72	542871.25	397662.03	382239	473882.41	412457.28	505345.91	519662.66	423749.25	431672.53	477081.53	438175.53	520843.16	524666.69	509133.38	397565.16	348452.28	396150.09	385747.16	478990.75	425851.53	511548.75
C13-label-4	5889574	5958033.5	5618570	5715876	5931732	5881094.5	6328528.5	6689541.5	5220300	5927934.5	5736417.5	6172617.5	5998949.5	5842940	6377582	5540526.5	5888056	6367273.5	6425038.5	5905191.5	6105950.5	6498784	5675763.5	6307239.5	5853376	6035812	6589746.5	6017188	6316373.5
																													
Aspartic acid	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	7416030	9400297	15211660	13396237	16142184	19908392	18949520	7627416	10489834	14749452	15590512	18269388	21530072	23146058	7522638	9645162	14086196	13521611	14857935	18398576	19062416	8702147	9883143	10287845	15803128	8342374.5	9195688	10347345	14599720
C13-label-1	297659.28	417126.22	633638.31	590768.25	0	827323.5	809812.56	0	460426.66	586143	685905.31	740246.94	0	1054029.88	328710.47	0	0	555100.81	0	0	827372.69	404608.88	425368.28	474502.59	0	357819.09	400528.75	0	599681.56
C13-label-2	4082.1	0	3952.81	15602.99	13036.75	4139.6	7082.96	0	0	12138.91	8096.82	7566.26	0	0	0	5403.13	4457.79	0	0	18799.6	0	7637.83	6996.38	3770.79	12740.33	0	6275.63	13497.13	8011.91
C13-label-3	0	295253.25	314338.28	0	346650.25	314566.97	0	360309.97	0	367694.91	0	357188.25	345496.28	303382.5	397231.34	345885.88	365543.03	343550.78	0	323734.09	335611.28	0	0	0	332454.06	0	355879.97	0	0
C13-label-4	3570832.75	3509135	3531564	3314691.25	3507868.75	3087363.25	3374619	3757497.25	4036788	3718203.75	3825676.25	3730093.25	3448473.75	3356528.75	4199848.5	3815386.75	3889870.75	3722447.75	3963217.75	3431763.75	3561663	3975053.25	3763727.25	3612881.75	3507568.25	3965959	3651982.25	3853538.25	3776800
																													
ATP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	30202482	18475542	20110314	14378344	17522322	21691730	31258672	10836700	18328704	17839486	13001659	17128594	15553971	37746004	14654817	30463950	22853162	19441630	25124582	19846482	21688034	27612254	41892504	28616526	63755104	32907914	27056674	32264446	42195420
C13-label-1	3534958.75	2228305	2388751	1596619	1958349.12	2480701.25	3608653	1293788.62	2054602	2168191	1518700.12	1858538	1740615.12	4334500	1722542.38	3575584.75	2555579	2301822	2985221	2348002.25	2477609.75	3388834	4869272.5	3299387.25	7161822	3783417.75	3294919.25	3620282.75	5000543.5
C13-label-3	0	0	0	0	0	0	0	0	0	9399.65	9170.98	0	0	0	0	0	0	0	21585.12	0	0	12545.35	0	0	0	0	0	0	8693.02
C13-label-5	0	0	0	0	0	9340.15	0	0	0	0	6624.86	0	9437.44	8874.44	0	8947.35	0	0	0	0	0	0	11536.08	0	0	0	0	0	0
C13-label-6	0	0	0	0	0	0	0	0	0	0	0	7167.6	0	0	8646.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-7	9462.26	13143.22	7535.8	0	16357.97	12178.54	12001.11	12025.92	7691.11	10332.4	8657.94	6516.65	8091.01	8772.13	0	10351.35	17487.5	10373.45	12335.85	12706.57	11995.85	0	0	11278.98	0	11756.33	8859.15	9156.3	17775.47
C13-label-8	543948.56	526743.44	587000.56	571855.19	521047.34	540989.44	503908.88	534946.56	576463.81	581300.94	478037.12	553020.25	586498.44	544045.5	577676.5	615195.56	581968.44	517468.72	560566.19	607953.19	625216.94	553729.31	551333.75	570462.25	504916.72	593379	552257.69	562456.69	498514.5
C13-label-9	7541298	7697462	7666764.5	8046194	7552039.5	7027428.5	7574224.5	7774325.5	8056496.5	8121874	8137822.5	7824110.5	7999125.5	7856098.5	8439719	8201421.5	8125801.5	8303292.5	8155118	8008980	8266603.5	8027242	7866033.5	8355518.5	7615620	8231352	8203453.5	8037444	7842425.5
C13-label-10	46994572	47776852	47086428	49557980	46614468	45382336	44840924	48044608	48840676	49931996	51749344	50020436	48729184	48528276	51356820	50049236	51033824	49963236	50522676	50262256	51903844	50726916	46575004	51439804	47655468	51503444	50776304	50120192	48546668
																													
Bisphospho-glycerate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	2247596.25	2577435	4791318	4146740.75	6362022	5087003.5	9579171	1923422.62	2617909	4971737	4480152	6475237.5	6581554	9107797	1931582.5	2865137.25	4038617.75	5505984.5	6365246	8219729.5	8230381.5	3403599	4211500.5	5052518	6221320	3799559.75	4851677.5	4681534	4663585.5
C13-label-1	72718.73	91016.91	175985.38	164747.08	217753.19	187550.81	351226.84	76168.98	87102.95	185378.88	156966.23	227762.3	235451.73	307182	45835.98	111555.69	117207.25	222112.23	243052.05	295778.5	260685.95	127589	149350.5	186559.17	230696.67	147635.3	176257.31	171470.66	152271.25
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-3	576120.25	542185.94	655445.5	594378.06	737719	715000.31	791327	572812.31	619175.06	701239.5	632286.5	722713.69	792303.69	880500.81	716146	657980.31	684943.19	682491.75	643486.06	729195.06	692048.56	710008	932840.81	742233.44	787900.44	816986.19	770373.5	737508.44	743178.25
																													
CDP-ME	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	313974.47	343331.19	391919.34	560436.94	410470.84	514590.22	455693.5	312752.88	266099.25	307262.75	405012.12	356762.25	467340.97	424545.59	327893.72	303489	365666.53	470446.72	300975.16	525097.06	341240.75	276947.47	338499.41	307740.59	473666.03	276795.03	324762.47	429520.28	341352.91
C13-label-1	11235.24	48164.49	40889.86	56617.02	44288.85	59582.11	54009.26	28563.8	28614.08	17528.94	66185.58	71942.47	92037.93	31202.53	32389.04	32582.63	45835.39	82236.22	49515.87	52753.33	74208.99	18414.75	13539.02	33043.61	89755.85	28212.18	50801.53	46852.92	15010.5
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	6232.19	7707.66	0	0	0	0	0	7145	0	0	0	0	0	0	0	0	0
C13-label-13	0	0	5254.27	9244.5	5735.1	0	0	5555.08	0	6622.59	0	0	0	6565.61	0	0	0	0	9779.89	0	0	0	0	0	0	0	0	0	0
C13-label-14	17331.68	39195	41367.46	37466.04	39743.94	28181.58	19426.25	22085.14	22960.85	22372.85	19582.81	29213.36	20653.21	22254.24	39247.84	12262.34	38681.11	48107.56	42459.09	38742.54	47507.28	20796.58	23849.86	0	21706.58	21495.97	23127.67	12136.61	13987.93
																													
CDP-MEP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	228942.5	137014.14	197190.33	280398.12	264268.41	308513.97	390942.97	117704.01	123122.29	185431.44	274145.47	230294.05	295224.75	397273.97	158998.14	204812.14	245786.98	274782.34	335030.25	358340	291556.84	226840.02	277516.44	224656.27	446329.28	229950.23	221404.67	288464.53	313004.97
C13-label-1	32318.54	0	16537.54	54936.13	23857.94	44729.09	39233.36	7937.77	9594.75	19378.11	35450.18	33428.53	22779.6	30492.88	0	12602.45	12794.33	42336.98	22591.44	37592.96	22872.18	10149.75	52727.8	41860.88	46125.77	32910.9	22692.15	22226.62	44483.39
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11762.95	0	0	0	0
C13-label-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6358.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-13	56508.93	41811.65	21589.45	25695.24	52202.45	35666.53	70753.82	46428.67	48353.69	41421.81	72721.15	34623.96	37943.8	55209.47	59513.98	54640.66	61545.2	46625.58	51631.51	32853.15	41865.88	41976.53	42433.5	50453.08	16765.36	40450.15	27831.51	67911.87	15553.52
C13-label-14	256175.8	237575.12	272180.09	245022.38	272524.12	241213.36	232253.88	269818.47	244833.69	256720.44	217389.33	307705.5	293367.38	284499.72	275984.59	247248.38	296672.5	266305.34	248363.33	278655.28	234774.62	265411.47	267850.88	242400.88	195839.69	271190.84	251820.88	246912.17	232492.8
																													
Citrate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	61991252	46858900	50275004	53683008	55930896	60249964	81131096	48012948	45593056	49098784	55233152	51530660	53672080	68362248	39874320	42351324	47397964	56807412	51813452	63647820	72677000	175369600	55398912	55692704	67039212	58891036	56211008	49539508	59823508
C13-label-1	4282862.5	3045789.75	3344156.75	3400306	4018541	4052429	5291005.5	3091078.25	2949041.25	3290118	3564315.25	3514016.25	3597163	4687368	2624404.75	2742241	3055165.25	3794102.25	3368464	4056876.25	4771383.5	12186031	3735894.75	3581852	4648543.5	3997353.25	3897474.25	3289394	4027474.75
C13-label-2	0	6035.45	0	0	0	0	0	0	0	0	0	0	0	0	6298.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-3	0	7941.45	0	7429.96	0	11427.67	0	7773.64	0	10547.49	10959.67	0	10171.27	0	0	8601.46	7220.16	0	0	0	0	0	0	19670.29	0	0	8441.25	9062.64	9018.43
C13-label-4	389383.03	423679.84	356920.72	387900.22	416169	0	387791.28	457782.22	451744.5	457767.03	486563.84	419631.91	520114.97	459568	433101.16	483410	474200.59	451884.38	523773.09	0	459198.25	482393.09	0	481877.47	526207.62	524824.06	499812.75	0	495213.53
C13-label-5	6691865.5	6992514	7039873.5	6905462.5	7369407.5	7587869.5	8042152.5	7910577.5	7965784	7853648	8084420	7813764	8640786	8110476.5	8199686.5	7638158.5	8566357	8422181	8255997.5	8344961.5	8677128	8440444	8566867	8460551	8960949	9133084	8920869	8863341	8576987
C13-label-6	53838688	57446844	57858192	55719380	60359504	59611932	64639136	60076224	64311692	62025200	67741896	62506348	69275816	65651516	65217348	65015092	67694872	67074668	66460112	68462176	71695456	68604632	68851952	70096528	72615512	73624104	68845392	69048096	69442168
																													
Citrulline	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	8273696.5	8241036	12311224	15464516	14029713	12070152	12589553	7095779.5	8482538	13505893	17564384	14078961	16509245	13269911	6345752	9430334	12984867	13210803	13059468	13680745	11519563	7121762.5	8534749	9608435	14484448	6856248.5	7696921.5	8801259	12566931
C13-label-1	332842.94	464245.5	807954	1067257.88	938692.75	767020.19	669485.5	370423.59	572239.06	1046426.06	1166259.38	1081943.38	1171639.12	855063.19	364275.84	520547.59	552766.38	948410.31	501928.41	665451.75	595850.12	441945.91	559343.75	672961.81	1018986.81	400919.38	528742.56	588814.19	678259.94
C13-label-4	0	0	0	0	0	0	0	0	0	0	0	0	33815.85	0	23511.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-5	268065.66	371757.53	161391.67	432767	323824.78	414782.78	474050.25	466413.16	431953.09	426389.59	527760.06	255032.67	346171.28	359728.41	577049.94	543655.56	311150.69	0	235353.61	444407.84	593909.44	613434.06	314811.47	209612.83	556163.94	419709.12	354952.97	599697.69	424256.22
C13-label-6	2268309.25	2075632.5	1901175	2266375.75	2155132	2275867.75	2149250.25	2244432.25	1920423.12	2067407.38	2016826.12	2075090.62	2089549.38	2194334.75	2256263.75	2292883	2387682.5	2066062.38	2325423.25	2302239.75	2069971.88	2560634.75	2120586.25	2128186	2014334.5	2196144.5	1992689.88	2382897.25	2146227.25
																													
cMEPP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	1312455.12	2112831.5	17807250	78205352	53426972	10427983	10992595	1483303.12	2204206.75	13712144	76709656	54515124	8870468	12820960	1196291.12	1755130.5	19728724	76658056	45454324	10036707	12298664	1564945.12	1999501.62	2208741	3825469.25	1662651	2302417.5	2166006.75	2956816.25
C13-label-1	86167.64	111659.57	1012657.44	4533641.5	3201904	649378.19	687290.31	78885.63	137930.42	808906.69	4437946.5	3313106	562377.81	715255.94	56612.98	106715.24	1036640.31	4567751.5	2716767.75	576010	655725.81	114924.59	137339.64	132394.77	228109.3	120124.34	125175.63	112569.66	170965.25
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3875.06	0	0	0	0	0	0	0
C13-label-4	68568.66	72100.12	93382.2	68110.91	94450.6	78929.34	111476.16	101400.94	85335.12	84188.98	71359.66	97625.62	73111.77	96336.44	96933.53	97038.75	85587.16	92322.45	84411.73	96649.91	94735.4	91433.88	98951.23	87889.1	83559	75888.46	63773.72	61233.69	84078.8
C13-label-5	1667359.38	1954497.12	1758092.12	1686310.5	1796683.12	1701989.88	1686895.12	1714825.62	1706760.38	1862049	1746399.88	1733012	1931620.12	1824312.38	1918964.12	1675872	1881626.38	1885097.12	1757681.62	1791321.62	1781900.88	1761228	1772008.62	1778874.38	1658193.5	1827664.12	1802745.62	1633178.12	1753112
																													
CMP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	245899.94	240144.38	281003.5	301319.03	312718.09	348579.84	460899.41	231215.11	265228.59	310833.03	340140.66	337634.28	327270.75	473877.22	232209.12	294293.97	280647	339189	337088.81	339802.62	392270.28	353824.16	398007.34	397544.16	695015.38	352639.28	395376.16	446728.53	497891
C13-label-1	20477.21	22406.41	21644.13	19976.31	33627.12	22006.42	40353.32	18715.4	28305.41	18332.49	25892.34	20328.96	40857.82	50319.21	19405.1	20280.29	18864.94	21440.6	23278.82	29383.7	46403.19	24024.65	36536.29	47374.25	63164.16	33465.5	33563.7	48146.56	56307.47
C13-label-7	0	0	0	0	0	0	0	3438.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-8	0	0	39095.25	39842.35	37644.71	0	19541.19	31476.35	38004.73	36988.04	44444.94	36287.17	40876	36689.05	51453.61	45473.4	47833.53	41887.22	47392.45	34945.8	54022.61	50757.68	37798.15	38398.06	45283.96	40789.63	54812.58	47862.17	60425.06
C13-label-9	191280.8	195743.33	224287.69	193893.92	230317.86	225590.19	203127.31	239005.06	229232.36	229431.81	229436.98	221101.88	219192.52	236476.81	222226.5	245750.44	249457.5	219621.92	272952.66	235925.8	267521.34	278331.72	237572.92	264673.41	225915.2	241813.2	238654.2	266283.25	238842.27
																													
CTP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	3530937.25	2061092.38	2939432.25	2041212.38	3621170.75	5561624	5629324	1208946.12	2201788.25	2499966.75	2199271.75	3149783.25	2627521.25	6383836	2158587	4907830.5	5298430	3085146	5934647.5	3550764.75	3634655.25	4217690.5	5638558	3084711.25	6757468	4227530	3361909.25	4653955	5323416
C13-label-1	341655.88	135446.06	296920.78	115713.84	246842.52	397409.38	376394.5	81191.91	195964.39	167473.73	206411.75	320200.16	212311.08	605208	208748.55	473053.47	558498.06	305457.88	517544.97	382340.91	339871.72	408270.16	553091.06	307414.34	621276.06	252426.8	263902.91	378053.34	351782.41
C13-label-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8155.47	0	0	0	0	0
C13-label-7	90188.78	73870.54	98351	89966.69	108549.28	62265.89	103040.94	98551.12	107534.02	109134.96	84596.07	90295.46	99378.84	97608.55	74390.12	103740.85	100225.23	108091.71	110731.02	121391.84	123054.38	112774.88	119585.19	125536.51	116996.5	92557.9	94353.71	96822.38	110072.62
C13-label-8	1125578.62	1314955.12	1211138.38	1203778.12	1314072.25	1178131.12	1286089.38	1293898.12	1261511	1287372.88	1198405.75	1282357.5	1416490	1378381.62	1258105.88	1313572.88	1387064.62	1295670.12	1390752.88	1366329.88	1443697.12	1447349.62	1352785.12	1355909.12	1336994.38	1512433	1411233	1387607.12	1470448.38
C13-label-9	6582072.5	7376386.5	7044047.5	7027872	7618057.5	7283391.5	7581258	7363894.5	7364841.5	7641289.5	7588576.5	7669114.5	7844693.5	7615558	7854878	7709200	7850047.5	7641514	7841811.5	7910376.5	8054609.5	8421555	7643021.5	8082162.5	7429687.5	7995736	8069173.5	8204164.5	8415957
																													
dCTP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	609139.19	326573.28	246627.75	190337.81	367042.47	490531	476623.28	219410.62	344364	201427.88	201142.48	356016.38	344079.88	544174.94	300361.97	448679.16	342460.59	274136.81	589166.44	446218.34	364158.62	811603.56	1094469.88	607695.38	1238160.62	823712.5	703606	900695	866787.31
C13-label-1	45543.21	16287.67	9822.86	7391.27	28677.33	56935.64	40002.08	5499.31	9460.57	9973.12	10537.23	26065.27	19801.07	40269.79	8781.67	46236.58	34789.88	26985.39	40995.1	29014.1	23031.76	44224.62	95058.48	53602.89	131465.52	78324.24	59951.33	57027.62	93728.45
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6277.1	0	0	0	0	0	0	0
C13-label-7	7276.15	21940.08	9865.87	10712.67	28175.85	18307.91	15418.48	15155.92	40189	12763.14	12514.21	14286.59	10898.63	9229.9	38160.54	17815.77	28974.78	17509.59	10932.81	12543.93	8048.41	21362.72	25898.65	27789.2	25492.08	12430.46	20194.9	31856.49	0
C13-label-8	362942.25	331414.72	324825.03	338845.16	382815.53	382364.16	402215.16	409710.5	319064.09	378000.16	395956.28	428227.41	299826.09	411020.91	427871.25	399838.91	383794.59	418721.91	409671.47	430307.91	409666.41	421722.66	389603.41	417459.47	360826.75	428408.22	411936.97	435642.38	395934.59
C13-label-9	1967811.38	2176698.5	2102851	2041494.38	2218365.75	2060801	2314384	2241461.75	2203231	2179368.25	2167586.75	2197199.25	2209687.25	2124324.25	2260019.75	2252136	2372856.25	2354544.75	2250442	2096779.38	2310612.75	2322619.5	2230063	2446383.75	2115641.25	2360349.75	2397284.25	2430462.75	2377526
																													
Dihydroorotate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	283655.78	198928.83	280599.91	274386.91	300928.91	314378.91	399407.09	320900.44	221285.55	229508.62	339255.25	296347.91	477061.5	412807.12	232187.67	210906.7	357905	278900.97	266614.09	367355.62	417782.62	370305.91	302405.28	405578.28	537877.69	285704.41	360563.12	550087.5	530709.19
C13-label-1	18072.62	7103.81	13984.26	10593.15	19557.56	14949.23	18572.17	12373.13	9506.43	14324.71	9768.22	17151.04	24570.39	18653.09	9338.49	15022.8	17147.86	13542.6	15383.78	25782.37	24325.71	14428.55	16002.83	19576.18	26652.72	9722.86	21330.45	36764.22	26676.41
C13-label-2	1881.26	0	0	0	0	0	2431.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2128.66	0	2472.69	0	0
C13-label-3	19655.89	19646.19	19144.29	27323.43	23725.1	19433.88	23267.53	26059.24	18721.45	23958.28	20869.12	21631.5	30018.52	19281.38	26470.34	21815.79	21391.53	26495.45	23673.18	28405.98	25696.37	18175.59	19634.52	23944.06	22273.83	25034.14	22959.26	27228.32	26801.69
C13-label-4	245832.33	206813.25	238689.42	220859.05	244321.52	221645.25	243462.95	233225.17	257486.95	255267.2	249206.45	245054.45	261102.11	262063.73	233621.23	243419.55	260257.17	259926.62	238426.95	269158.62	222364.52	259047.55	247897.8	250366.11	243616.55	249662.25	233414.77	244426.55	249048.8
C13-label-5	1095198.12	1179147.25	1167046.75	1179991.5	1171560.62	1168789.38	1150224.5	1227594.62	1222389.38	1201944.5	1310052.38	1261798.38	1328999	1272837.38	1326035.75	1284850.62	1281962.38	1280342.38	1299674	1272080	1286233.88	1189815.12	1260880.88	1230298.75	1261672.12	1293258.38	1278833.75	1241646.62	1221132.12
																													
